TimePeriod,GeoType,GeoID,GeoRank,Geography,10th percentile ppb,90th percentile ppb,Mean ppb
Winter 2011-12,CD,315,6,Sheepshead Bay (CD15),0.9,1.4,1.2
Winter 2011-12,CD,316,6,Brownsville (CD16),1.6,1.9,1.7
Winter 2011-12,CD,317,6,East Flatbush (CD17),1.4,2.0,1.7
Winter 2011-12,CD,318,6,Flatlands and Canarsie (CD18),0.9,1.4,1.2
Winter 2011-12,CD,401,6,Long Island City and Astoria (CD1),2.0,3.0,2.5
Winter 2011-12,CD,402,6,Woodside and Sunnyside (CD2),1.7,2.9,2.3
Winter 2011-12,CD,403,6,Jackson Heights (CD3),2.0,3.9,2.8
Winter 2011-12,CD,404,6,Elmhurst and Corona (CD4),2.2,3.6,2.8
Winter 2011-12,CD,405,6,Ridgewood and Maspeth (CD5),1.5,2.0,1.8
Winter 2011-12,CD,406,6,Rego Park and Forest Hills (CD6),1.6,3.0,2.3
Winter 2011-12,CD,407,6,Flushing and Whitestone (CD7),1.7,2.5,2.0
Winter 2011-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),1.5,1.9,1.7
Winter 2011-12,CD,409,6,Kew Gardens and Woodhaven (CD9),1.6,1.9,1.8
Winter 2011-12,CD,410,6,South Ozone Park and Howard Beach (CD10),1.2,1.6,1.4
Winter 2011-12,CD,411,6,Bayside and Little Neck (CD11),1.5,1.7,1.6
Winter 2011-12,CD,412,6,Jamaica and Hollis (CD12),1.2,1.6,1.4
Winter 2011-12,CD,413,6,Queens Village (CD13),1.1,1.4,1.3
Winter 2011-12,CD,414,6,Rockaway and Broad Channel (CD14),0.8,1.0,0.9
Winter 2011-12,CD,501,6,St. George and Stapleton (CD1),1.0,1.1,1.0
Winter 2011-12,CD,502,6,South Beach and Willowbrook (CD2),0.8,0.9,0.8
Winter 2011-12,CD,503,6,Tottenville and Great Kills (CD3),0.5,0.7,0.6
Winter 2011-12,Borough,1,1,Bronx,2.0,5.9,3.4
Winter 2011-12,Borough,2,1,Brooklyn,1.1,2.0,1.6
Winter 2011-12,Borough,3,1,Manhattan,2.7,6.8,4.8
Winter 2011-12,Borough,4,1,Queens,1.1,2.5,1.7
Winter 2011-12,Borough,5,1,Staten Island,0.6,1.1,0.8
Winter 2011-12,Citywide,1,0,New York City,0.8,3.5,2.0
Winter 2010-11,CD,101,6,Financial District (CD1),3.1,5.0,4.0
Winter 2010-11,CD,102,6,Greenwich Village and Soho (CD2),5.0,10.0,7.3
Winter 2010-11,CD,103,6,Lower East Side and Chinatown (CD3),4.3,8.2,5.9
Winter 2010-11,CD,104,6,Clinton and Chelsea (CD4),4.2,8.5,6.2
Winter 2010-11,CD,105,6,Midtown (CD5),7.2,10.9,8.8
Winter 2010-11,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),6.3,9.8,7.9
Winter 2010-11,CD,107,6,Upper West Side (CD7),7.7,10.9,9.4
Winter 2010-11,CD,108,6,Upper East Side (CD8),6.4,13.8,10.4
Winter 2010-11,CD,109,6,Morningside Heights and Hamilton Heights (CD9),6.7,9.1,7.9
Winter 2010-11,CD,110,6,Central Harlem (CD10),6.0,8.4,7.0
Winter 2010-11,CD,111,6,East Harlem (CD11),4.7,8.2,6.0
Winter 2010-11,CD,112,6,Washington Heights and Inwood (CD12),7.1,11.7,9.5
Winter 2010-11,CD,201,6,Mott Haven and Melrose (CD1),4.0,5.6,4.9
Winter 2010-11,CD,202,6,Hunts Point and Longwood (CD2),3.4,5.5,4.4
Winter 2010-11,CD,203,6,Morrisania and Crotona (CD3),5.2,7.2,6.0
Winter 2010-11,CD,204,6,Highbridge and Concourse (CD4),6.4,10.6,8.8
Winter 2010-11,CD,205,6,Fordham and University Heights (CD5),9.1,12.3,10.5
Winter 2010-11,CD,206,6,Belmont and East Tremont (CD6),5.4,9.3,6.8
Winter 2010-11,CD,207,6,Kingsbridge Heights and Bedford (CD7),7.2,12.0,9.5
Winter 2010-11,CD,208,6,Riverdale and Fieldston (CD8),3.9,7.4,5.4
Winter 2010-11,CD,209,6,Parkchester and Soundview (CD9),3.8,6.1,4.9
Winter 2010-11,CD,210,6,Throgs Neck and Co-op City (CD10),3.1,4.0,3.6
Winter 2010-11,CD,211,6,Morris Park and Bronxdale (CD11),3.8,6.0,4.8
Winter 2010-11,CD,212,6,Williamsbridge and Baychester (CD12),3.7,5.3,4.5
Winter 2010-11,CD,301,6,Greenpoint and Williamsburg (CD1),3.3,4.3,3.7
Winter 2010-11,CD,302,6,Fort Greene and Brooklyn Heights (CD2),3.4,3.9,3.7
Winter 2010-11,CD,303,6,Bedford Stuyvesant (CD3),3.9,4.2,4.0
Winter 2010-11,CD,304,6,Bushwick (CD4),3.5,4.5,4.1
Winter 2010-11,CD,305,6,East New York and Starrett City (CD5),2.7,3.7,3.3
Winter 2010-11,CD,306,6,Park Slope and Carroll Gardens (CD6),2.7,3.6,3.2
Winter 2010-11,CD,307,6,Sunset Park (CD7),2.6,3.6,3.1
Winter 2010-11,CD,308,6,Crown Heights and Prospect Heights (CD8),3.8,4.2,4.0
Winter 2010-11,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),3.9,4.4,4.2
Winter 2010-11,CD,310,6,Bay Ridge and Dyker Heights (CD10),2.3,3.2,2.8
Winter 2010-11,CD,311,6,Bensonhurst (CD11),2.5,3.2,2.9
Winter 2010-11,CD,312,6,Borough Park (CD12),3.1,4.0,3.6
Winter 2010-11,CD,313,6,Coney Island (CD13),2.1,2.8,2.4
Winter 2010-11,CD,314,6,Flatbush and Midwood (CD14),3.2,4.7,3.8
Winter 2010-11,CD,315,6,Sheepshead Bay (CD15),2.1,3.0,2.7
Winter 2010-11,CD,316,6,Brownsville (CD16),3.4,4.0,3.7
Winter 2010-11,CD,317,6,East Flatbush (CD17),3.1,4.3,3.6
Winter 2010-11,CD,318,6,Flatlands and Canarsie (CD18),2.1,3.0,2.7
Winter 2010-11,CD,401,6,Long Island City and Astoria (CD1),3.6,5.5,4.5
Winter 2010-11,CD,402,6,Woodside and Sunnyside (CD2),3.3,5.6,4.2
Winter 2010-11,CD,403,6,Jackson Heights (CD3),3.9,7.6,5.4
Winter 2010-11,CD,404,6,Elmhurst and Corona (CD4),4.4,7.2,5.6
Winter 2010-11,CD,405,6,Ridgewood and Maspeth (CD5),3.2,4.1,3.6
Winter 2010-11,CD,406,6,Rego Park and Forest Hills (CD6),3.5,6.1,4.7
Winter 2010-11,CD,407,6,Flushing and Whitestone (CD7),3.3,5.1,3.9
Winter 2010-11,CD,408,6,Hillcrest and Fresh Meadows (CD8),3.0,4.0,3.4
Winter 2010-11,CD,409,6,Kew Gardens and Woodhaven (CD9),3.4,4.0,3.7
Winter 2010-11,CD,410,6,South Ozone Park and Howard Beach (CD10),2.5,3.4,2.9
Winter 2010-11,CD,411,6,Bayside and Little Neck (CD11),2.8,3.4,3.1
Winter 2010-11,CD,412,6,Jamaica and Hollis (CD12),2.5,3.3,2.9
Winter 2010-11,CD,413,6,Queens Village (CD13),2.2,2.8,2.5
Winter 2010-11,CD,414,6,Rockaway and Broad Channel (CD14),1.7,2.1,1.9
Winter 2010-11,CD,501,6,St. George and Stapleton (CD1),2.0,2.3,2.1
Winter 2010-11,CD,502,6,South Beach and Willowbrook (CD2),1.7,2.0,1.8
Winter 2010-11,CD,503,6,Tottenville and Great Kills (CD3),1.3,1.7,1.5
Winter 2010-11,Borough,1,1,Bronx,3.5,9.1,5.4
Winter 2010-11,Borough,2,1,Brooklyn,2.4,4.1,3.3
Winter 2010-11,Borough,3,1,Manhattan,4.7,10.8,7.8
Winter 2010-11,Borough,4,1,Queens,2.3,4.8,3.4
Winter 2010-11,Borough,5,1,Staten Island,1.4,2.1,1.8
Winter 2010-11,Citywide,1,0,New York City,1.8,5.9,3.6
Winter 2009-10,CD,101,6,Financial District (CD1),2.4,3.9,3.0
Winter 2009-10,CD,102,6,Greenwich Village and Soho (CD2),3.9,7.9,5.7
Winter 2009-10,CD,103,6,Lower East Side and Chinatown (CD3),3.4,6.5,4.6
Winter 2009-10,CD,104,6,Clinton and Chelsea (CD4),3.3,6.7,4.9
Winter 2009-10,CD,105,6,Midtown (CD5),5.8,8.7,7.0
Winter 2009-10,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),5.0,7.9,6.3
Winter 2009-10,CD,107,6,Upper West Side (CD7),6.2,8.8,7.6
Winter 2009-10,CD,108,6,Upper East Side (CD8),5.2,11.1,8.5
Winter 2009-10,CD,109,6,Morningside Heights and Hamilton Heights (CD9),5.3,7.2,6.3
Winter 2009-10,CD,110,6,Central Harlem (CD10),4.7,6.7,5.6
Winter 2009-10,CD,111,6,East Harlem (CD11),3.8,6.6,4.8
Winter 2009-10,CD,112,6,Washington Heights and Inwood (CD12),5.5,9.2,7.4
Winter 2009-10,CD,201,6,Mott Haven and Melrose (CD1),3.2,4.4,3.9
Winter 2009-10,CD,202,6,Hunts Point and Longwood (CD2),2.7,4.3,3.4
Winter 2009-10,CD,203,6,Morrisania and Crotona (CD3),4.1,5.7,4.7
Winter 2009-10,CD,204,6,Highbridge and Concourse (CD4),5.1,8.3,6.9
Winter 2009-10,CD,205,6,Fordham and University Heights (CD5),7.1,9.6,8.2
Winter 2009-10,CD,206,6,Belmont and East Tremont (CD6),4.2,7.3,5.3
Winter 2009-10,CD,207,6,Kingsbridge Heights and Bedford (CD7),5.7,9.4,7.5
Winter 2009-10,CD,208,6,Riverdale and Fieldston (CD8),3.1,5.8,4.2
Winter 2009-10,CD,209,6,Parkchester and Soundview (CD9),2.9,4.8,3.8
Winter 2009-10,CD,210,6,Throgs Neck and Co-op City (CD10),2.5,3.1,2.8
Winter 2009-10,CD,211,6,Morris Park and Bronxdale (CD11),3.0,4.7,3.8
Winter 2009-10,CD,212,6,Williamsbridge and Baychester (CD12),3.0,4.2,3.6
Winter 2009-10,CD,301,6,Greenpoint and Williamsburg (CD1),2.7,3.4,3.0
Winter 2009-10,CD,302,6,Fort Greene and Brooklyn Heights (CD2),2.6,3.1,2.9
Winter 2009-10,CD,303,6,Bedford Stuyvesant (CD3),3.1,3.3,3.2
Winter 2009-10,CD,304,6,Bushwick (CD4),2.9,3.7,3.3
Winter 2009-10,CD,305,6,East New York and Starrett City (CD5),2.4,3.1,2.8
Winter 2009-10,CD,306,6,Park Slope and Carroll Gardens (CD6),2.0,2.8,2.5
Winter 2009-10,CD,307,6,Sunset Park (CD7),2.0,2.8,2.3
Winter 2009-10,CD,308,6,Crown Heights and Prospect Heights (CD8),3.0,3.4,3.2
Winter 2009-10,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),3.1,3.5,3.4
Winter 2009-10,CD,310,6,Bay Ridge and Dyker Heights (CD10),1.8,2.4,2.1
Winter 2009-10,CD,311,6,Bensonhurst (CD11),2.0,2.6,2.4
Winter 2009-10,CD,312,6,Borough Park (CD12),2.5,3.2,2.8
Winter 2009-10,CD,313,6,Coney Island (CD13),1.7,2.4,2.0
Winter 2009-10,CD,314,6,Flatbush and Midwood (CD14),2.7,3.8,3.1
Winter 2009-10,CD,315,6,Sheepshead Bay (CD15),1.9,2.6,2.3
Winter 2009-10,CD,316,6,Brownsville (CD16),2.8,3.3,3.1
Winter 2009-10,CD,317,6,East Flatbush (CD17),2.6,3.5,3.0
Winter 2009-10,CD,318,6,Flatlands and Canarsie (CD18),1.9,2.6,2.3
Winter 2009-10,CD,401,6,Long Island City and Astoria (CD1),2.8,4.4,3.6
Winter 2009-10,CD,402,6,Woodside and Sunnyside (CD2),2.7,4.5,3.4
Winter 2009-10,CD,403,6,Jackson Heights (CD3),3.1,6.1,4.3
Winter 2009-10,CD,404,6,Elmhurst and Corona (CD4),3.5,5.8,4.5
Winter 2009-10,CD,405,6,Ridgewood and Maspeth (CD5),2.6,3.4,2.9
Winter 2009-10,CD,406,6,Rego Park and Forest Hills (CD6),2.8,4.9,3.8
Winter 2009-10,CD,407,6,Flushing and Whitestone (CD7),2.6,4.0,3.0
Winter 2009-10,CD,408,6,Hillcrest and Fresh Meadows (CD8),2.4,3.2,2.8
Winter 2009-10,CD,409,6,Kew Gardens and Woodhaven (CD9),2.9,3.3,3.1
Winter 2009-10,CD,410,6,South Ozone Park and Howard Beach (CD10),2.2,2.9,2.5
Winter 2009-10,CD,411,6,Bayside and Little Neck (CD11),2.2,2.7,2.4
Winter 2009-10,CD,412,6,Jamaica and Hollis (CD12),2.2,2.8,2.5
Winter 2009-10,CD,413,6,Queens Village (CD13),2.0,2.4,2.2
Winter 2009-10,CD,414,6,Rockaway and Broad Channel (CD14),1.6,2.1,1.9
Winter 2009-10,CD,501,6,St. George and Stapleton (CD1),1.3,1.6,1.4
Winter 2009-10,CD,502,6,South Beach and Willowbrook (CD2),1.0,1.4,1.2
Winter 2009-10,CD,503,6,Tottenville and Great Kills (CD3),0.8,1.1,1.0
Winter 2009-10,Borough,1,1,Bronx,2.8,7.2,4.3
Winter 2009-10,Borough,2,1,Brooklyn,2.0,3.3,2.7
Winter 2009-10,Borough,3,1,Manhattan,3.7,8.6,6.2
Winter 2009-10,Borough,4,1,Queens,2.1,3.9,2.8
Winter 2009-10,Borough,5,1,Staten Island,0.9,1.5,1.2
Winter 2009-10,Citywide,1,0,New York City,1.1,4.7,2.9
Winter 2008-09,CD,101,6,Financial District (CD1),3.8,6.0,4.8
Winter 2008-09,CD,102,6,Greenwich Village and Soho (CD2),6.0,11.9,8.7
Winter 2008-09,CD,103,6,Lower East Side and Chinatown (CD3),5.2,9.7,7.0
Winter 2008-09,CD,104,6,Clinton and Chelsea (CD4),5.0,10.1,7.3
Winter 2008-09,CD,105,6,Midtown (CD5),8.4,12.9,10.3
Winter 2008-09,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),7.4,11.6,9.2
Winter 2008-09,CD,107,6,Upper West Side (CD7),9.0,12.7,11.0
Winter 2008-09,CD,108,6,Upper East Side (CD8),7.3,15.9,12.0
Winter 2008-09,CD,109,6,Morningside Heights and Hamilton Heights (CD9),7.8,10.7,9.2
Winter 2008-09,CD,110,6,Central Harlem (CD10),6.9,9.9,8.2
Winter 2008-09,CD,111,6,East Harlem (CD11),5.4,9.5,7.0
Winter 2008-09,CD,112,6,Washington Heights and Inwood (CD12),8.6,14.0,11.4
Winter 2008-09,CD,201,6,Mott Haven and Melrose (CD1),4.6,6.5,5.7
Winter 2008-09,CD,202,6,Hunts Point and Longwood (CD2),4.0,6.5,5.1
Winter 2008-09,CD,203,6,Morrisania and Crotona (CD3),6.2,8.6,7.0
Winter 2008-09,CD,204,6,Highbridge and Concourse (CD4),7.5,12.6,10.4
Winter 2008-09,CD,205,6,Fordham and University Heights (CD5),10.9,14.9,12.7
Winter 2008-09,CD,206,6,Belmont and East Tremont (CD6),6.5,11.3,8.2
Winter 2008-09,CD,207,6,Kingsbridge Heights and Bedford (CD7),9.0,14.6,11.8
Winter 2008-09,CD,208,6,Riverdale and Fieldston (CD8),4.9,9.1,6.7
Winter 2008-09,CD,209,6,Parkchester and Soundview (CD9),4.4,7.3,5.9
Winter 2008-09,CD,210,6,Throgs Neck and Co-op City (CD10),3.9,5.0,4.4
Winter 2008-09,CD,211,6,Morris Park and Bronxdale (CD11),4.8,7.3,5.9
Winter 2008-09,CD,212,6,Williamsbridge and Baychester (CD12),4.8,6.7,5.8
Winter 2008-09,CD,301,6,Greenpoint and Williamsburg (CD1),3.8,5.0,4.3
Winter 2008-09,CD,302,6,Fort Greene and Brooklyn Heights (CD2),4.0,4.7,4.4
Winter 2008-09,CD,303,6,Bedford Stuyvesant (CD3),4.5,4.9,4.7
Winter 2008-09,CD,304,6,Bushwick (CD4),4.0,5.2,4.7
Winter 2008-09,CD,305,6,East New York and Starrett City (CD5),3.2,4.2,3.8
Winter 2008-09,CD,306,6,Park Slope and Carroll Gardens (CD6),3.3,4.4,3.9
Winter 2008-09,CD,307,6,Sunset Park (CD7),3.3,4.5,3.8
Winter 2008-09,CD,308,6,Crown Heights and Prospect Heights (CD8),4.6,5.0,4.8
Winter 2008-09,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),4.6,5.3,5.0
Winter 2008-09,CD,310,6,Bay Ridge and Dyker Heights (CD10),2.9,3.9,3.4
Winter 2008-09,CD,311,6,Bensonhurst (CD11),3.1,4.0,3.6
Winter 2008-09,CD,312,6,Borough Park (CD12),3.8,4.9,4.4
Winter 2008-09,CD,313,6,Coney Island (CD13),2.6,3.5,2.9
Winter 2008-09,CD,314,6,Flatbush and Midwood (CD14),4.0,5.7,4.7
Winter 2008-09,CD,315,6,Sheepshead Bay (CD15),2.6,3.8,3.3
Winter 2008-09,CD,316,6,Brownsville (CD16),4.0,4.6,4.3
Winter 2008-09,CD,317,6,East Flatbush (CD17),3.7,5.2,4.4
Winter 2008-09,CD,318,6,Flatlands and Canarsie (CD18),2.6,3.6,3.2
Winter 2008-09,CD,401,6,Long Island City and Astoria (CD1),4.1,6.2,5.0
Winter 2008-09,CD,402,6,Woodside and Sunnyside (CD2),3.8,6.3,4.8
Winter 2008-09,CD,403,6,Jackson Heights (CD3),4.4,8.5,6.1
Winter 2008-09,CD,404,6,Elmhurst and Corona (CD4),4.9,8.1,6.3
Winter 2008-09,CD,405,6,Ridgewood and Maspeth (CD5),3.6,4.7,4.1
Winter 2008-09,CD,406,6,Rego Park and Forest Hills (CD6),3.9,6.9,5.3
Winter 2008-09,CD,407,6,Flushing and Whitestone (CD7),3.9,5.8,4.5
Winter 2008-09,CD,408,6,Hillcrest and Fresh Meadows (CD8),3.5,4.5,4.0
Winter 2008-09,CD,409,6,Kew Gardens and Woodhaven (CD9),4.0,4.6,4.2
Winter 2008-09,CD,410,6,South Ozone Park and Howard Beach (CD10),2.9,3.9,3.4
Winter 2008-09,CD,411,6,Bayside and Little Neck (CD11),3.5,4.0,3.7
Winter 2008-09,CD,412,6,Jamaica and Hollis (CD12),3.1,3.9,3.4
Winter 2008-09,CD,413,6,Queens Village (CD13),2.7,3.5,3.1
Winter 2008-09,CD,414,6,Rockaway and Broad Channel (CD14),2.2,2.6,2.4
Winter 2008-09,CD,501,6,St. George and Stapleton (CD1),2.4,2.8,2.6
Winter 2008-09,CD,502,6,South Beach and Willowbrook (CD2),2.0,2.4,2.2
Winter 2008-09,CD,503,6,Tottenville and Great Kills (CD3),1.6,2.0,1.8
Winter 2008-09,Borough,1,1,Bronx,4.3,11.0,6.6
Winter 2008-09,Borough,2,1,Brooklyn,3.0,4.8,3.9
Winter 2008-09,Borough,3,1,Manhattan,5.5,12.8,9.2
Winter 2008-09,Borough,4,1,Queens,2.8,5.5,4.0
Winter 2008-09,Borough,5,1,Staten Island,1.6,2.6,2.1
Winter 2008-09,Citywide,1,0,New York City,2.1,7.0,4.3